Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Max,Fwd IAT Total,Bwd IAT Total,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Protocol,Label
1486.7008268887143,25,14,10549.220213368553,11392.356427660327,1500,40,500,1500,40,500.0,14758568.936123485,26232.581091393524,743.3504134443572,1486.7008268887143,1486.7008268887143,1486.7008268887143,500,280,15739.548654836113,10493.03243655741,40,1500,450,0,0,0,1,0,6,BENIGN
4.97263481103848,2,0,80.0,0.0,1500,40,500,1500,40,500.0,16088050.50843717,402201.26271092927,2.48631740551924,4.97263481103848,4.97263481103848,0.0,40,0,241320.75762655755,160880.50508437172,40,1500,450,1,1,1,0,0,6,PortScan
13.649690626209054,942,3,684335.9539929332,199.51679670198934,1500,40,500,1500,40,500.0,50150255381.99703,69232338.36417405,6.824845313104527,13.649690626209054,13.649690626209054,13.649690626209054,18840,60,41539403.01850443,27692935.345669623,40,1500,450,1,0,1,0,0,6,DDoS
2787.326358225745,7,14,1184.3525149396041,1828.9899845568639,1500,40,500,1500,40,500.0,1081087.0749324784,7534.10160888638,1393.6631791128725,2787.326358225745,2787.326358225745,2787.326358225745,140,280,4520.4609653318275,3013.6406435545523,40,1500,450,1,0,0,1,0,17,BENIGN
3647.4066085247346,27,14,4144.226689785017,560.4128612819396,1500,40,500,1500,40,500.0,1289858.8109346658,11240.863550604592,1823.7033042623673,3647.4066085247346,3647.4066085247346,3647.4066085247346,540,280,6744.518130362755,4496.345420241837,40,1500,450,0,0,0,1,0,6,BENIGN
4257.242169775649,27,20,15744.109119896455,10677.657492605967,1500,40,500,1500,40,500.0,6206310.46081525,11040.010909803808,2128.6210848878245,4257.242169775649,4257.242169775649,4257.242169775649,540,400,6624.006545882285,4416.004363921524,40,1500,450,0,0,1,1,0,6,BENIGN
1209.09262601733,23,1,7873.399256522817,132.7790409162422,1500,40,500,1500,40,500.0,6621641.820619544,19849.595873439728,604.546313008665,1209.09262601733,1209.09262601733,1209.09262601733,460,20,11909.757524063836,7939.838349375892,40,1500,450,1,0,1,1,0,6,BENIGN
4977.888813448532,14,3,11479.648154833667,1061.5901500896248,1500,40,500,1500,40,500.0,2519388.9970063632,3415.102393221778,2488.944406724266,4977.888813448532,4977.888813448532,4977.888813448532,280,60,2049.0614359330666,1366.0409572887113,40,1500,450,0,0,1,1,0,6,BENIGN
674.7175214417772,3,28,489.5784831036418,16669.878621204392,1500,40,500,1500,40,500.0,25432060.912899774,45945.15336396975,337.3587607208886,674.7175214417772,674.7175214417772,674.7175214417772,60,560,27567.09201838185,18378.061345587903,40,1500,450,0,0,1,1,0,6,BENIGN
3653.94345575256,13,11,2849.266448675078,711.2826498209503,1500,40,500,1500,40,500.0,974440.1197261285,6568.246140266831,1826.97172787628,3653.94345575256,3653.94345575256,3653.94345575256,260,220,3940.9476841600986,2627.298456106733,40,1500,450,0,0,1,0,0,6,BENIGN
636.4934515934007,10,26,1437.2277700135082,12983.13710987544,1500,40,500,1500,40,500.0,22655951.67364085,56559.89061612092,318.24672579670033,636.4934515934007,636.4934515934007,636.4934515934007,200,520,33935.934369672555,22623.95624644837,40,1500,450,0,0,0,0,0,6,BENIGN
2932.0825425243365,23,14,1981.8782138977424,4533.738127810561,1500,40,500,1500,40,500.0,2222180.3947233944,12619.017187744434,1466.0412712621683,2932.0825425243365,2932.0825425243365,2932.0825425243365,460,280,7571.41031264666,5047.606875097774,40,1500,450,0,0,0,1,0,17,BENIGN
3268.2187941078328,28,1,27382.61146553433,562.9813379034773,1500,40,500,1500,40,500.0,8550710.513573946,8873.334934699958,1634.1093970539164,3268.2187941078328,3268.2187941078328,3268.2187941078328,560,20,5324.000960819975,3549.3339738799837,40,1500,450,0,0,1,1,0,6,BENIGN
3505.1546777909543,6,14,2182.8643380527215,13214.792900744069,1500,40,500,1500,40,500.0,4392860.987378971,5705.882290080435,1752.5773388954772,3505.1546777909543,3505.1546777909543,3505.1546777909543,120,280,3423.529374048261,2282.352916032174,40,1500,450,0,0,1,1,0,6,BENIGN
1522.0573598403298,20,22,12859.894999876578,20535.169100553394,1500,40,500,1500,40,500.0,21940739.542124253,27594.229434563473,761.0286799201649,1522.0573598403298,1522.0573598403298,1522.0573598403298,400,440,16556.537660738082,11037.69177382539,40,1500,450,0,0,1,1,0,6,BENIGN
11.52739243747449,949,3,740687.7780281362,34.54385351856034,1500,40,500,1500,40,500.0,64257578277.08154,82585893.13790826,5.763696218737245,11.52739243747449,11.52739243747449,11.52739243747449,18980,60,49551535.88274496,33034357.25516331,40,1500,450,1,0,0,0,0,6,DDoS
4417.535271116857,19,6,7823.885264389105,4039.815972079532,1500,40,500,1500,40,500.0,2685592.872124191,5659.264378364411,2208.7676355584285,4417.535271116857,4417.535271116857,4417.535271116857,380,120,3395.5586270186463,2263.7057513457644,40,1500,450,0,0,1,1,0,6,BENIGN
3247.339276935336,18,17,3336.7503923129657,8471.432212319372,1500,40,500,1500,40,500.0,3636263.906423805,10778.054590289414,1623.669638467668,3247.339276935336,3247.339276935336,3247.339276935336,360,340,6466.832754173648,4311.221836115766,40,1500,450,0,0,0,0,0,6,BENIGN
1964.794828305768,2,4,1489.9820988650592,961.9107922992255,1500,40,500,1500,40,500.0,1247912.9402424877,3053.7539663486227,982.397414152884,1964.794828305768,1964.794828305768,1964.794828305768,40,80,1832.2523798091736,1221.5015865394491,40,1500,450,0,0,1,1,0,6,BENIGN
1733.9494600799942,19,4,10614.687011738559,464.4362929837763,1500,40,500,1500,40,500.0,6389530.698438702,13264.515794444733,866.9747300399971,1733.9494600799942,1733.9494600799942,1733.9494600799942,380,80,7958.70947666684,5305.806317777893,40,1500,450,1,0,0,0,0,6,BENIGN
765.713154457433,27,4,17005.24819261991,2170.8675176497054,1500,40,500,1500,40,500.0,25043471.6951642,40485.13443910455,382.8565772287165,765.713154457433,765.713154457433,765.713154457433,540,80,24291.08066346273,16194.05377564182,40,1500,450,0,0,0,1,0,6,BENIGN
3959.134655029808,12,4,9505.569331767565,1223.9459188994547,1500,40,500,1500,40,500.0,2710065.755666055,4041.2871483603376,1979.567327514904,3959.134655029808,3959.134655029808,3959.134655029808,240,80,2424.7722890162026,1616.5148593441352,40,1500,450,0,0,1,0,0,17,BENIGN
3613.1096603768883,8,24,3433.64729706871,12855.167213514409,1500,40,500,1500,40,500.0,4508253.565955707,8856.636805388862,1806.5548301884442,3613.1096603768883,3613.1096603768883,3613.1096603768883,160,480,5313.982083233317,3542.6547221555447,40,1500,450,1,0,0,1,0,6,BENIGN
1.9666640406150278,2,1,80.0,40.0,1500,40,500,1500,40,500.0,61017030.62739319,1525425.7656848298,0.9833320203075139,1.9666640406150278,1.9666640406150278,1.9666640406150278,40,20,915255.4594108978,610170.306273932,40,1500,450,1,1,0,0,0,6,PortScan
1.8302041557981086,1,1,40.0,40.0,1500,40,500,1500,40,500.0,43710970.5748176,1092774.2643704398,0.9151020778990543,1.8302041557981086,1.8302041557981086,1.8302041557981086,20,20,655664.5586222638,437109.70574817597,40,1500,450,1,1,1,0,0,6,PortScan
2.418759680833124,632,0,325299.73761567846,0.0,1500,40,500,1500,40,500.0,134490309307.46759,261290943.87017077,1.209379840416562,2.418759680833124,2.418759680833124,0.0,12640,0,156774566.32210246,104516377.54806831,40,1500,450,1,0,0,0,0,6,DDoS
4126.020299760647,5,10,1560.1475306773673,8437.477294929453,1500,40,500,1500,40,500.0,2423067.289849929,3635.464420974895,2063.0101498803233,4126.020299760647,4126.020299760647,4126.020299760647,100,200,2181.278652584937,1454.185768389958,40,1500,450,0,0,0,0,0,6,BENIGN
3714.044755469611,29,15,17808.573826432388,6145.477480651627,1500,40,500,1500,40,500.0,6449586.066998059,11846.922397798773,1857.0223777348056,3714.044755469611,3714.044755469611,3714.044755469611,580,300,7108.153438679264,4738.768959119509,40,1500,450,1,0,0,0,0,17,BENIGN
2377.4301191674676,19,21,1230.7633258244348,11994.339294799682,1500,40,500,1500,40,500.0,5562772.387713883,16824.889900026697,1188.7150595837338,2377.4301191674676,2377.4301191674676,2377.4301191674676,380,420,10094.933940016019,6729.9559600106795,40,1500,450,1,0,0,0,0,6,BENIGN
4588.539618172186,7,6,5806.118828990016,5439.91941867557,1500,40,500,1500,40,500.0,2450897.0573398625,2833.1454191907933,2294.269809086093,4588.539618172186,4588.539618172186,4588.539618172186,140,120,1699.887251514476,1133.2581676763173,40,1500,450,0,0,1,1,0,6,BENIGN
2263.31227716182,18,12,17724.06456674337,9655.50016507677,1500,40,500,1500,40,500.0,12097121.995977484,13254.90976332255,1131.65613858091,2263.31227716182,2263.31227716182,2263.31227716182,360,240,7952.94585799353,5301.96390532902,40,1500,450,0,0,0,1,0,6,BENIGN
3646.6432490603142,25,18,23273.242005492357,2294.910249604028,1500,40,500,1500,40,500.0,7011421.328830265,11791.666215520387,1823.3216245301571,3646.6432490603142,3646.6432490603142,3646.6432490603142,500,360,7074.9997293122315,4716.666486208155,40,1500,450,0,0,0,1,0,6,BENIGN
3832.198158527344,9,8,6001.686045284596,4771.47466671209,1500,40,500,1500,40,500.0,2811222.2453905283,4436.096281235323,1916.099079263672,3832.198158527344,3832.198158527344,3832.198158527344,180,160,2661.6577687411936,1774.438512494129,40,1500,450,1,0,1,1,0,6,BENIGN
4.61992798991501,1,0,40.0,0.0,1500,40,500,1500,40,500.0,8658143.609016698,216453.59022541743,2.309963994957505,4.61992798991501,4.61992798991501,0.0,20,0,129872.15413525046,86581.43609016697,40,1500,450,1,1,1,0,0,6,PortScan
1410.1980580572008,25,23,19778.21949310691,22834.722813176326,1500,40,500,1500,40,500.0,30217700.317209456,34037.77201773243,705.0990290286004,1410.1980580572008,1410.1980580572008,1410.1980580572008,500,460,20422.663210639457,13615.108807092973,40,1500,450,0,0,0,1,0,6,BENIGN
2054.2676177696703,23,22,4914.093182446075,17758.216349732997,1500,40,500,1500,40,500.0,11036687.399470631,21905.617170199446,1027.1338088848352,2054.2676177696703,2054.2676177696703,2054.2676177696703,460,440,13143.370302119667,8762.24686807978,40,1500,450,0,0,1,1,0,6,BENIGN
4022.786169269582,29,17,27808.363464375492,15207.053032253636,1500,40,500,1500,40,500.0,10692941.331365729,11434.860831380513,2011.393084634791,4022.786169269582,4022.786169269582,4022.786169269582,580,340,6860.916498828307,4573.944332552205,40,1500,450,0,0,1,1,0,6,BENIGN
305.2935885990737,28,16,21788.570798073008,15909.094215356039,1500,40,500,1500,40,500.0,123480041.57707825,144123.56381903234,152.64679429953685,305.2935885990737,305.2935885990737,305.2935885990737,560,320,86474.1382914194,57649.42552761294,40,1500,450,0,0,0,0,0,6,BENIGN
2051.3348916880323,6,23,1984.300160517555,17057.822082954346,1500,40,500,1500,40,500.0,9282795.471685389,14137.135831651583,1025.6674458440161,2051.3348916880323,2051.3348916880323,2051.3348916880323,120,460,8482.28149899095,5654.854332660634,40,1500,450,0,0,0,1,0,6,BENIGN
3282.957532361014,7,23,2396.870608272613,5879.221876853457,1500,40,500,1500,40,500.0,2520925.8430992034,9138.101758637376,1641.478766180507,3282.957532361014,3282.957532361014,3282.957532361014,140,460,5482.861055182426,3655.2407034549506,40,1500,450,0,0,0,0,0,6,BENIGN
4.568601962578202,2,0,80.0,0.0,1500,40,500,1500,40,500.0,17510827.306753058,437770.6826688265,2.284300981289101,4.568601962578202,4.568601962578202,0.0,40,0,262662.4096012959,175108.2730675306,40,1500,450,1,1,0,0,0,6,PortScan
13.731052110094698,554,0,312453.44842668617,0.0,1500,40,500,1500,40,500.0,22755244530.532284,40346507.7226467,6.865526055047349,13.731052110094698,13.731052110094698,0.0,11080,0,24207904.63358802,16138603.08905868,40,1500,450,1,0,0,0,0,6,DDoS
3.025031594724546,1,0,40.0,0.0,1500,40,500,1500,40,500.0,13223002.38772955,330575.05969323876,1.512515797362273,3.025031594724546,3.025031594724546,0.0,20,0,198345.03581594324,132230.02387729552,40,1500,450,1,1,1,0,0,6,PortScan
2.820155555090624,2,0,80.0,0.0,1500,40,500,1500,40,500.0,28367229.55072216,709180.7387680539,1.410077777545312,2.820155555090624,2.820155555090624,0.0,40,0,425508.44326083234,283672.2955072216,40,1500,450,1,1,0,0,0,6,PortScan
2138.233738736887,9,16,1892.1014198548366,11746.380329722913,1500,40,500,1500,40,500.0,6378386.750942566,11691.892961509522,1069.1168693684435,2138.233738736887,2138.233738736887,2138.233738736887,180,320,7015.135776905713,4676.757184603809,40,1500,450,0,0,0,1,0,6,BENIGN
2.8664941307739715,2,0,80.0,0.0,1500,40,500,1500,40,500.0,27908656.480799943,697716.4120199987,1.4332470653869858,2.8664941307739715,2.8664941307739715,0.0,40,0,418629.8472119992,279086.5648079995,40,1500,450,1,1,1,0,0,6,PortScan
3398.5423564332305,13,4,12961.928729297637,2925.4046499748106,1500,40,500,1500,40,500.0,4674749.2639598,5002.144512873306,1699.2711782166152,3398.5423564332305,3398.5423564332305,3398.5423564332305,260,80,3001.2867077239835,2000.8578051493223,40,1500,450,0,0,0,1,0,6,BENIGN
1288.3956570523812,3,5,517.800844243912,4323.7364367052,1500,40,500,1500,40,500.0,3757803.1674102996,6209.272715419244,644.1978285261906,1288.3956570523812,1288.3956570523812,1288.3956570523812,60,100,3725.5636292515464,2483.709086167698,40,1500,450,0,0,1,1,0,6,BENIGN
1569.8641442924177,24,28,5791.263991991827,27369.960306919667,1500,40,500,1500,40,500.0,21123626.79246885,33123.885394196244,784.9320721462088,1569.8641442924177,1569.8641442924177,1569.8641442924177,480,560,19874.331236517744,13249.554157678498,40,1500,450,1,0,1,1,0,6,BENIGN
3461.3617028140425,18,20,7520.636207917133,3309.7726129233397,1500,40,500,1500,40,500.0,3128944.5457362887,10978.338371602855,1730.6808514070212,3461.3617028140425,3461.3617028140425,3461.3617028140425,360,400,6587.003022961712,4391.335348641142,40,1500,450,0,0,0,1,0,6,BENIGN
1567.8267854799558,18,11,11869.376990595792,8309.467682815213,1500,40,500,1500,40,500.0,12870582.93702623,18496.94128750472,783.9133927399779,1567.8267854799558,1567.8267854799558,1567.8267854799558,360,220,11098.164772502832,7398.776515001889,40,1500,450,0,0,0,1,0,6,BENIGN
4547.170945240592,4,15,3044.911069595265,13516.73216684752,1500,40,500,1500,40,500.0,3642186.1935446775,4178.422194548638,2273.585472620296,4547.170945240592,4547.170945240592,4547.170945240592,80,300,2507.053316729183,1671.3688778194553,40,1500,450,0,0,0,1,0,17,BENIGN
85.86586279960932,745,3,449001.5019589172,207.09685407021868,1500,40,500,1500,40,500.0,5231515577.515763,8711261.67736363,42.93293139980466,85.86586279960932,85.86586279960932,85.86586279960932,14900,60,5226757.006418178,3484504.6709454525,40,1500,450,1,0,0,0,0,6,DDoS
4725.670082257038,29,25,2657.0211566696175,17064.56762177796,1500,40,500,1500,40,500.0,4173289.3822812745,11426.950900095195,2362.835041128519,4725.670082257038,4725.670082257038,4725.670082257038,580,500,6856.170540057116,4570.7803600380785,40,1500,450,0,0,0,0,0,6,BENIGN
35.64674165194591,19,26,2296.8180841037965,18079.009021903206,1500,40,500,1500,40,500.0,571604196.1129626,1262387.4697827678,17.823370825972955,35.64674165194591,35.64674165194591,35.64674165194591,380,520,757432.4818696607,504954.98791310715,40,1500,450,1,0,0,1,0,6,BENIGN
4018.192074277383,13,1,7981.043035834148,118.6871052579157,1500,40,500,1500,40,500.0,2015764.7995333048,3484.154002896367,2009.0960371386916,4018.192074277383,4018.192074277383,4018.192074277383,260,20,2090.49240173782,1393.6616011585468,40,1500,450,0,0,0,1,0,6,BENIGN
4797.766192947505,16,6,1994.0171489788588,1360.5217910504684,1500,40,500,1500,40,500.0,699187.6646595127,4585.467301916251,2398.8830964737526,4797.766192947505,4797.766192947505,4797.766192947505,320,120,2751.2803811497506,1834.1869207665004,40,1500,450,0,0,0,1,0,17,BENIGN
92.29700087707714,294,0,209612.97557563687,0.0,1500,40,500,1500,40,500.0,2271070279.4644794,3185368.941636085,46.14850043853857,92.29700087707714,92.29700087707714,0.0,5880,0,1911221.3649816508,1274147.5766544342,40,1500,450,1,0,0,0,0,6,DDoS
3063.922564497682,22,14,7767.397845065551,1513.110495518441,1500,40,500,1500,40,500.0,3028963.084158589,11749.644203525117,1531.961282248841,3063.922564497682,3063.922564497682,3063.922564497682,440,280,7049.78652211507,4699.857681410047,40,1500,450,0,0,1,1,0,6,BENIGN
2.6850618800971575,1,1,40.0,40.0,1500,40,500,1500,40,500.0,29794471.625773203,744861.79064433,1.3425309400485788,2.6850618800971575,2.6850618800971575,2.6850618800971575,20,20,446917.07438659796,297944.716257732,40,1500,450,1,1,0,0,0,6,PortScan
87.04831088290564,293,4,242482.79285424668,164.28369815666647,1500,40,500,1500,40,500.0,2787498965.704272,3411898.4847335415,43.52415544145282,87.04831088290564,87.04831088290564,87.04831088290564,5860,80,2047139.0908401248,1364759.3938934167,40,1500,450,1,0,0,0,0,6,DDoS
4089.940657739386,5,16,4295.563852146164,10985.675440098163,1500,40,500,1500,40,500.0,3736298.536099215,5134.548825362966,2044.970328869693,4089.940657739386,4089.940657739386,4089.940657739386,100,320,3080.72929521778,2053.8195301451865,40,1500,450,0,0,1,1,0,6,BENIGN
3734.350792723075,17,7,14481.065483566228,2024.5340665209758,1500,40,500,1500,40,500.0,4419938.154243775,6426.819903145545,1867.1753963615374,3734.350792723075,3734.350792723075,3734.350792723075,340,140,3856.091941887327,2570.7279612582183,40,1500,450,0,0,0,1,0,6,BENIGN
23.952287879757918,712,3,611376.5818528819,104.64957223758904,1500,40,500,1500,40,500.0,25529136694.364902,29851010.62534601,11.976143939878959,23.952287879757918,23.952287879757918,23.952287879757918,14240,60,17910606.375207603,11940404.250138404,40,1500,450,1,0,1,0,0,6,DDoS
62.84173345408796,639,1,521770.1689030129,73.9091421992953,1500,40,500,1500,40,500.0,8304100624.889198,10184314.862472448,31.42086672704398,62.84173345408796,62.84173345408796,62.84173345408796,12780,20,6110588.917483469,4073725.9449889795,40,1500,450,1,0,1,0,0,6,DDoS
32.7517279215358,974,1,854077.6968778477,99.21356394785828,1500,40,500,1500,40,500.0,26080361698.416954,29769421.70305743,16.3758639607679,32.7517279215358,32.7517279215358,32.7517279215358,19480,20,17861653.02183446,11907768.681222973,40,1500,450,1,0,0,0,0,6,DDoS
82.9248457014279,264,0,157321.46417471205,0.0,1500,40,500,1500,40,500.0,1897157152.8893795,3183605.5619631275,41.46242285071395,82.9248457014279,82.9248457014279,0.0,5280,0,1910163.3371778764,1273442.224785251,40,1500,450,1,0,1,0,0,6,DDoS
932.7522843610502,22,25,7033.545858333163,11017.47477589955,1500,40,500,1500,40,500.0,19352427.15229365,50388.51234998125,466.3761421805251,932.7522843610502,932.7522843610502,932.7522843610502,440,500,30233.10740998875,20155.4049399925,40,1500,450,0,0,0,1,0,6,BENIGN
542.9355129717945,16,18,5211.908263448788,5870.5839562176725,1500,40,500,1500,40,500.0,20412170.423344906,62622.53838195016,271.46775648589727,542.9355129717945,542.9355129717945,542.9355129717945,320,360,37573.523029170094,25049.015352780065,40,1500,450,0,0,0,1,0,6,BENIGN
627.9916732620292,12,2,10956.627882461296,445.0472313319149,1500,40,500,1500,40,500.0,18155774.350587398,22293.289220346887,313.9958366310146,627.9916732620292,627.9916732620292,627.9916732620292,240,40,13375.973532208132,8917.315688138755,40,1500,450,0,0,1,1,0,17,BENIGN
4.45213761334039,2,0,80.0,0.0,1500,40,500,1500,40,500.0,17968896.50497054,449222.41262426344,2.226068806670195,4.45213761334039,4.45213761334039,0.0,40,0,269533.447574558,179688.96504970538,40,1500,450,1,1,1,0,0,6,PortScan
1428.0796356015264,15,2,6029.576606424463,835.1756871395623,1500,40,500,1500,40,500.0,4806981.43326755,11904.098046212508,714.0398178007632,1428.0796356015264,1428.0796356015264,1428.0796356015264,300,40,7142.458827727504,4761.639218485004,40,1500,450,0,0,0,1,0,6,BENIGN
2521.692201724709,6,22,4499.342783455069,14513.68560739023,1500,40,500,1500,40,500.0,7539789.502398967,11103.65491111462,1260.8461008623544,2521.692201724709,2521.692201724709,2521.692201724709,120,440,6662.192946668772,4441.461964445848,40,1500,450,0,0,0,1,0,6,BENIGN
208.6590828343116,26,13,24893.010702971573,12421.334945714525,1500,40,500,1500,40,500.0,178829242.1390351,186907.75148747512,104.3295414171558,208.6590828343116,208.6590828343116,208.6590828343116,520,260,112144.65089248506,74763.10059499006,40,1500,450,0,0,0,1,0,6,BENIGN
714.5833270505527,23,26,3319.710469393201,25532.189131686268,1500,40,500,1500,40,500.0,40375836.531431355,68571.42917432431,357.29166352527636,714.5833270505527,714.5833270505527,714.5833270505527,460,520,41142.85750459458,27428.571669729725,40,1500,450,0,0,1,0,0,6,BENIGN
738.644886291843,9,9,8288.472481094304,8027.731643439304,1500,40,500,1500,40,500.0,22089375.324108016,24368.94959141177,369.3224431459215,738.644886291843,738.644886291843,738.644886291843,180,180,14621.36975484706,9747.579836564708,40,1500,450,0,0,0,1,0,6,BENIGN
30.689861706459087,915,0,794455.8530463466,0.0,1500,40,500,1500,40,500.0,25886589540.386974,29814406.097744852,15.344930853229544,30.689861706459087,30.689861706459087,0.0,18300,0,17888643.65864691,11925762.43909794,40,1500,450,1,0,0,0,0,6,DDoS
3566.2014387428567,14,27,11324.616417516823,5749.712149229491,1500,40,500,1500,40,500.0,4787819.437582104,11496.8267228486,1783.1007193714283,3566.2014387428567,3566.2014387428567,3566.2014387428567,280,540,6898.09603370916,4598.73068913944,40,1500,450,0,0,1,0,0,6,BENIGN
0.53982155274477,1,0,40.0,0.0,1500,40,500,1500,40,500.0,74098560.5273011,1852464.0131825274,0.269910776372385,0.53982155274477,0.53982155274477,0.0,20,0,1111478.4079095165,740985.605273011,40,1500,450,1,1,0,0,0,6,PortScan
40.17474548805231,25,28,3957.9389951812345,9390.413925167257,1500,40,500,1500,40,500.0,332257311.3579076,1319236.7333294454,20.087372744026155,40.17474548805231,40.17474548805231,40.17474548805231,500,560,791542.0399976672,527694.6933317782,40,1500,450,0,0,0,1,0,17,BENIGN
2737.9195518375855,23,29,13152.17108150913,16042.128661311634,1500,40,500,1500,40,500.0,10662950.167117469,18992.52297793031,1368.9597759187927,2737.9195518375855,2737.9195518375855,2737.9195518375855,460,580,11395.513786758187,7597.009191172125,40,1500,450,0,0,0,1,0,6,BENIGN
87.38996266310374,737,0,725201.5440710352,0.0,1500,40,500,1500,40,500.0,8298453529.116989,8433462.809009338,43.69498133155187,87.38996266310374,87.38996266310374,0.0,14740,0,5060077.685405603,3373385.123603735,40,1500,450,1,0,0,0,0,6,DDoS
84.9987056662202,554,3,583860.0486302138,180.41522120656902,1500,40,500,1500,40,500.0,6871168911.028808,6553040.962615039,42.4993528331101,84.9987056662202,84.9987056662202,84.9987056662202,11080,60,3931824.5775690232,2621216.385046016,40,1500,450,1,0,0,0,0,6,DDoS
1702.709288975001,4,16,317.7017835151568,12080.513160139464,1500,40,500,1500,40,500.0,7281463.15048185,11745.98631105115,851.3546444875005,1702.709288975001,1702.709288975001,1702.709288975001,80,320,7047.59178663069,4698.394524420461,40,1500,450,0,0,0,1,0,6,BENIGN
38.66770666381055,635,3,635373.0713086067,287.14044976193884,1500,40,500,1500,40,500.0,16439046082.691236,16499556.220051443,19.333853331905274,38.66770666381055,38.66770666381055,38.66770666381055,12700,60,9899733.732030865,6599822.4880205775,40,1500,450,1,0,0,0,0,6,DDoS
2141.2541763481127,17,12,16381.50633997325,6650.509446768858,1500,40,500,1500,40,500.0,10756320.310381357,13543.464536031497,1070.6270881740563,2141.2541763481127,2141.2541763481127,2141.2541763481127,340,240,8126.078721618898,5417.385814412599,40,1500,450,0,0,1,1,0,6,BENIGN
278.37200124511577,10,9,3836.4274675145407,3242.830095075104,1500,40,500,1500,40,500.0,25430925.27598034,68253.99075702974,139.18600062255788,278.37200124511577,278.37200124511577,278.37200124511577,200,180,40952.39445421784,27301.596302811897,40,1500,450,0,0,1,1,0,6,BENIGN
